drug	disease	label
CHEMBL:CHEMBL3301587	UMLS:C1848702	0
CHEMBL:CHEMBL2107874	UMLS:C0556385	0
pubchem.compound:3696	UMLS:C0010403	0
pubchem.compound:6450551	UMLS:C0009376	0
CHEMBL:CHEMBL1201414	UMLS:C4704767	0
pubchem.compound:4510	UMLS:C4510744	0
CHEMBL:CHEMBL4594334	UMLS:C1839928	0
pubchem.compound:117761397	UMLS:C0010200	0
pubchem.compound:4943	UMLS:C2677637	0
CHEMBL:CHEMBL4594334	UMLS:C1869116	0
pubchem.compound:5284583	UMLS:C0264694	0
pubchem.compound:5360515	UMLS:C3463992	0
pubchem.compound:92786	UMLS:C0339526	0
pubchem.compound:60151560	UMLS:C2677504	0
pubchem.compound:82148	UMLS:C0149649	0
pubchem.compound:2803	UMLS:C0007166	0
pubchem.compound:667490	UMLS:C0868847	0
CHEMBL:CHEMBL3301582	UMLS:C0238111	0
pubchem.compound:13342	UMLS:C0859976	0
pubchem.compound:90420193	UMLS:C1862382	0
pubchem.compound:657180	UMLS:C0342154	0
pubchem.compound:25074470	UMLS:C3150412	0
CHEMBL:CHEMBL2109653	UMLS:C0035222	0
pubchem.compound:10224267	UMLS:C0008043	0
pubchem.compound:406563	UMLS:C0220743	0
pubchem.compound:3354	UMLS:C1859049	0
pubchem.compound:156009451	UMLS:C0342381	0
pubchem.compound:10836	UMLS:C0041834	0
CHEMBL:CHEMBL4297770	UMLS:C0240635	0
CHEMBL:CHEMBL414357	UMLS:C3539878	0
pubchem.compound:3036505	UMLS:C0087012	0
pubchem.compound:148124	UMLS:C3495427	0
pubchem.compound:73355910	UMLS:C4545043	0
pubchem.compound:16102897	UMLS:C5235141	0
pubchem.compound:23635314	UMLS:C0344724	0
pubchem.compound:4890	UMLS:C0014544	0
pubchem.compound:3899	UMLS:C0005745	0
pubchem.compound:3672	UMLS:C0271577	0
CHEMBL:CHEMBL4297788	UMLS:C0009421	0
CHEMBL:CHEMBL4297877	UMLS:C0027765	0
pubchem.compound:92786	UMLS:C0027497	0
pubchem.compound:6918081	UMLS:C0265677	0
pubchem.compound:135476717	UMLS:C4510872	0
pubchem.compound:132999	UMLS:C0426428	0
pubchem.compound:9854073	UMLS:C0575081	0
pubchem.compound:82153	UMLS:C0345050	0
pubchem.compound:2712	UMLS:C1879677	0
pubchem.compound:5339	UMLS:C0011871	0
pubchem.compound:134436906	UMLS:C0030312	0
pubchem.compound:71577426	UMLS:C0020635	0
pubchem.compound:5452	UMLS:C0149782	0
CHEMBL:CHEMBL2364652	UMLS:C4512055	0
pubchem.compound:9782	UMLS:C0342643	0
pubchem.compound:3749	UMLS:C3887992	0
pubchem.compound:86294073	UMLS:C3146244	0
pubchem.compound:5563	UMLS:C0007398	0
pubchem.compound:118878093	UMLS:C0153460	0
pubchem.compound:9578572	UMLS:C0008780	0
CHEMBL:CHEMBL4298176	UMLS:C1859726	0
pubchem.compound:261004	UMLS:C0079301	0
pubchem.compound:46220502	UMLS:C0023267	0
pubchem.compound:4906	UMLS:C1859372	0
pubchem.compound:4601	UMLS:C0271577	0
pubchem.compound:25181577	UMLS:C0086774	0
pubchem.compound:135476717	UMLS:C0014055	0
pubchem.compound:23666110	UMLS:C1848070	0
CHEMBL:CHEMBL4297240	UMLS:C2316810	0
pubchem.compound:67171867	UMLS:C2675659	0
pubchem.compound:3676	UMLS:C0220668	0
pubchem.compound:3715	UMLS:C1708353	0
pubchem.compound:25181577	UMLS:C0281267	0
pubchem.compound:148197	UMLS:C4016819	0
pubchem.compound:5282451	UMLS:C0270914	0
pubchem.compound:46184405	UMLS:C0031106	0
pubchem.compound:5284373	UMLS:C0472803	0
pubchem.compound:3036703	UMLS:C0014859	0
pubchem.compound:130881	UMLS:C4024936	0
pubchem.compound:46224413	UMLS:C1449563	0
pubchem.compound:2662	UMLS:C0155568	0
CHEMBL:CHEMBL1201513	UMLS:C5193074	0
pubchem.compound:11640390	UMLS:C0339526	0
pubchem.compound:65866	UMLS:C0017605	0
CHEMBL:CHEMBL3545262	UMLS:C0024437	0
pubchem.compound:134156377	UMLS:C0028754	0
pubchem.compound:121396	UMLS:C1853444	0
pubchem.compound:3763	UMLS:C0158252	0
CHEMBL:CHEMBL1743037	UMLS:C0017551	0
pubchem.compound:4075	UMLS:C1704423	0
pubchem.compound:89683805	UMLS:C2751763	0
pubchem.compound:126506029	UMLS:C1843156	0
pubchem.compound:63002	UMLS:C4552100	0
pubchem.compound:62857	UMLS:C3160718	0
pubchem.compound:135400189	UMLS:C4479526	0
CHEMBL:CHEMBL2109613	UMLS:C0014457	0
CHEMBL:CHEMBL1201836	UMLS:C0026985	0
pubchem.compound:6918173	UMLS:C5680502	0
pubchem.compound:3157	UMLS:C5543243	0
pubchem.compound:11326715	UMLS:C0346629	0
pubchem.compound:138713709	UMLS:C0002938	0
CHEMBL:CHEMBL2108131	UMLS:C1970848	0
pubchem.compound:5039	UMLS:C0282193	0
pubchem.compound:2474	UMLS:C0887833	0
pubchem.compound:441207	UMLS:C0079745	0
pubchem.compound:9919001	UMLS:C0019054	0
pubchem.compound:6439522	UMLS:C0392005	0
CHEMBL:CHEMBL2109391	UMLS:C3279699	0
CHEMBL:CHEMBL3707326	UMLS:C1449843	0
CHEMBL:CHEMBL4297839	UMLS:C0010035	0
CHEMBL:CHEMBL2108681	UMLS:C0740394	0
pubchem.compound:6279	UMLS:C5436818	0
pubchem.compound:24745335	UMLS:C2750481	0
pubchem.compound:14675	UMLS:C0019054	0
CHEMBL:CHEMBL4297163	UMLS:C0279543	0
pubchem.compound:667484	UMLS:C0553604	0
pubchem.compound:45138699	UMLS:C1136209	0
pubchem.compound:2733	UMLS:C0853897	0
pubchem.compound:9854073	UMLS:C0023267	0
pubchem.compound:25108829	UMLS:C0265633	0
CHEMBL:CHEMBL4297828	UMLS:C5681167	0
pubchem.compound:121490161	UMLS:C5681191	0
pubchem.compound:25151504	UMLS:C0949658	0
pubchem.compound:107952	UMLS:C0333068	0
pubchem.compound:9852746	UMLS:C0029172	0
CHEMBL:CHEMBL2108508	UMLS:C0028754	0
pubchem.compound:4456	UMLS:C0454644	0
CHEMBL:CHEMBL4650398	UMLS:C0037997	0
pubchem.compound:62770	UMLS:C0041234	0
pubchem.compound:62886	UMLS:C1519086	0
pubchem.compound:20112022	UMLS:C0520575	0
pubchem.compound:219025	UMLS:C0869083	0
pubchem.compound:9913767	UMLS:C5676969	0
pubchem.compound:4418	UMLS:C3710589	0
pubchem.compound:5910	UMLS:C0085215	0
pubchem.compound:32170	UMLS:C0023343	0
pubchem.compound:118196485	UMLS:C1860788	0
CHEMBL:CHEMBL2364652	UMLS:C1848137	0
pubchem.compound:441074	UMLS:C0015379	0
pubchem.compound:10161381	UMLS:C4693367	0
pubchem.compound:11243969	UMLS:C0015923	0
pubchem.compound:4147757	UMLS:C0340427	0
pubchem.compound:65478	UMLS:C0022716	0
pubchem.compound:70687254	UMLS:C4748803	0
pubchem.compound:10479502	UMLS:C0002962	0
pubchem.compound:54575456	UMLS:C0016522	0
pubchem.compound:28620	UMLS:C0024143	0
pubchem.compound:38101	UMLS:C2677637	0
pubchem.compound:3038525	UMLS:C0038325	0
pubchem.compound:4601	UMLS:C1959582	0
pubchem.compound:135565678	UMLS:C0007001	0
CHEMBL:CHEMBL1743070	UMLS:C0344523	0
pubchem.compound:66558664	UMLS:C0153519	0
pubchem.compound:5757	UMLS:C0220994	0
pubchem.compound:3878	UMLS:C4025739	0
CHEMBL:CHEMBL4297580	UMLS:C4310704	0
pubchem.compound:2370	UMLS:C1849367	0
pubchem.compound:4513	UMLS:C0013080	0
pubchem.compound:78131177	UMLS:C0007112	0
pubchem.compound:9811834	UMLS:C5543027	0
pubchem.compound:59774	UMLS:C0149871	0
pubchem.compound:10158453	UMLS:C0036457	0
pubchem.compound:5365247	UMLS:C0018965	0
pubchem.compound:158781	UMLS:C4540327	0
CHEMBL:CHEMBL1201562	UMLS:C5774315	0
pubchem.compound:16129483	UMLS:C0268505	0
pubchem.compound:32170	UMLS:C0478019	0
pubchem.compound:60606	UMLS:C4748827	0
pubchem.compound:150311	UMLS:C1852557	0
pubchem.compound:47811	UMLS:C0477317	0
pubchem.compound:9911830	UMLS:C1859778	0
pubchem.compound:135413547	UMLS:C1970028	0
CHEMBL:CHEMBL1201562	UMLS:C3838076	0
pubchem.compound:5556	UMLS:C4049796	0
CHEMBL:CHEMBL2108147	UMLS:C1846648	0
pubchem.compound:6433095	UMLS:C0525045	0
pubchem.compound:25151504	UMLS:C0751265	0
CHEMBL:CHEMBL2108678	UMLS:C1833236	0
pubchem.compound:3038525	UMLS:C0752127	0
pubchem.compound:5920	UMLS:C3463992	0
pubchem.compound:53359	UMLS:C4748785	0
pubchem.compound:49836020	UMLS:C0029839	0
pubchem.compound:5253	UMLS:C0433856	0
pubchem.compound:5381	UMLS:C0085610	0
pubchem.compound:5994	UMLS:C0220701	0
pubchem.compound:439260	UMLS:C4023342	0
CHEMBL:CHEMBL3301582	UMLS:C0026351	0
CHEMBL:CHEMBL1743029	UMLS:C4747984	0
pubchem.compound:9578005	UMLS:C0018818	0
pubchem.compound:9279	UMLS:C4551968	0
pubchem.compound:2130	UMLS:C0154536	0
pubchem.compound:441345	UMLS:C0476403	0
CHEMBL:CHEMBL4297949	UMLS:C5396362	0
CHEMBL:CHEMBL1237022	UMLS:C1836829	0
pubchem.compound:5152	UMLS:C0022661	0
pubchem.compound:2249	UMLS:C4014553	0
CHEMBL:CHEMBL4297887	UMLS:C0035243	0
pubchem.compound:444025	UMLS:C0026848	0
pubchem.compound:2435	UMLS:C3150968	0
pubchem.compound:2583	UMLS:C5190597	0
pubchem.compound:60734	UMLS:C0452138	0
CHEMBL:CHEMBL4297744	UMLS:C0018553	0
CHEMBL:CHEMBL2108568	UMLS:C1852091	0
pubchem.compound:9051	UMLS:C0023493	0
pubchem.compound:6741	UMLS:C0403823	0
pubchem.compound:4205	UMLS:C0007001	0
pubchem.compound:636362	UMLS:C0796147	0
CHEMBL:CHEMBL832	UMLS:C4014918	0
pubchem.compound:5311221	UMLS:C0031106	0
pubchem.compound:9941379	UMLS:C4707228	0
pubchem.compound:248	UMLS:C4750837	0
pubchem.compound:71412	UMLS:C2931686	0
pubchem.compound:5401	UMLS:C4748152	0
pubchem.compound:5282452	UMLS:C0018799	0
pubchem.compound:16004692	UMLS:C1527336	0
pubchem.compound:2712	UMLS:C0085110	0
pubchem.compound:8514	UMLS:C0740394	0
pubchem.compound:5284549	UMLS:C3665347	0
pubchem.compound:5311221	UMLS:C3160718	0
pubchem.compound:60974	UMLS:C0013336	0
pubchem.compound:64737	UMLS:C0026351	0
CHEMBL:CHEMBL1201420	UMLS:C4310815	0
pubchem.compound:71360	UMLS:C0085628	0
pubchem.compound:60837	UMLS:C4016299	0
CHEMBL:CHEMBL1742992	UMLS:C0027404	0
pubchem.compound:82148	UMLS:C0031106	0
pubchem.compound:4075	UMLS:C0020179	0
pubchem.compound:3676	UMLS:C3808494	0
pubchem.compound:2159	UMLS:C0740394	0
pubchem.compound:11683556	UMLS:C1112256	0
pubchem.compound:25181577	UMLS:C0346153	0
pubchem.compound:11434515	UMLS:C0079744	0
pubchem.compound:60853	UMLS:C0002452	0
pubchem.compound:9870652	UMLS:C0020443	0
pubchem.compound:10472693	UMLS:C0010964	0
pubchem.compound:23674541	UMLS:C4540131	0
pubchem.compound:5281040	UMLS:C0264886	0
pubchem.compound:3397	UMLS:C0037929	0
pubchem.compound:2092	UMLS:C0024624	0
CHEMBL:CHEMBL1201574	UMLS:C0024117	0
pubchem.compound:9971980	UMLS:C4305275	0
CHEMBL:CHEMBL4297744	UMLS:C1866560	0
CHEMBL:CHEMBL5314348	UMLS:C3489726	0
pubchem.compound:657298	UMLS:C3714992	0
CHEMBL:CHEMBL4594357	UMLS:C0878683	0
pubchem.compound:71226662	UMLS:C3279392	0
CHEMBL:CHEMBL1201607	UMLS:C0035412	0
CHEMBL:CHEMBL1201657	UMLS:C0013990	0
pubchem.compound:10672195	UMLS:C0220663	0
pubchem.compound:71269142	UMLS:C0270853	0
pubchem.compound:71158	UMLS:C0346629	0
CHEMBL:CHEMBL2109482	UMLS:C0029771	0
pubchem.compound:60749	UMLS:C0268384	0
pubchem.compound:62884	UMLS:C0024314	0
pubchem.compound:44482554	UMLS:C5551003	0
pubchem.compound:5574	UMLS:C0032897	0
CHEMBL:CHEMBL2109103	UMLS:C0749424	0
CHEMBL:CHEMBL3833373	UMLS:C5779776	0
CHEMBL:CHEMBL4298055	UMLS:C0949804	0
pubchem.compound:67517580	UMLS:C1301355	0
pubchem.compound:6436	UMLS:C3554607	0
pubchem.compound:148123	UMLS:C0010674	0
pubchem.compound:6167	UMLS:C2673700	0
pubchem.compound:24958200	UMLS:C5676978	0
CHEMBL:CHEMBL4297551	UMLS:C0278883	0
CHEMBL:CHEMBL1201520	UMLS:C0024143	0
pubchem.compound:11990828	UMLS:C3502075	0
pubchem.compound:9933004	UMLS:C3714756	0
pubchem.compound:11949652	UMLS:C1868120	0
pubchem.compound:16129483	UMLS:C0008312	0
CHEMBL:CHEMBL4297789	UMLS:C4302671	0
pubchem.compound:31401	UMLS:C5830586	0
pubchem.compound:5282451	UMLS:C4518356	0
CHEMBL:CHEMBL5315080	UMLS:C3809192	0
pubchem.compound:16760425	UMLS:C0023530	0
pubchem.compound:135410875	UMLS:C0948039	0
pubchem.compound:135564985	UMLS:C0555198	0
pubchem.compound:2801	UMLS:C3714756	0
pubchem.compound:9852746	UMLS:C1135746	0
pubchem.compound:126565	UMLS:C0020500	0
CHEMBL:CHEMBL4297163	UMLS:C0376545	0
pubchem.compound:5353627	UMLS:C1833692	0
pubchem.compound:9864881	UMLS:C3809483	0
pubchem.compound:60823	UMLS:C0154088	0
CHEMBL:CHEMBL5314551	UMLS:C4016717	0
pubchem.compound:16738693	UMLS:C0342418	0
CHEMBL:CHEMBL2109379	UMLS:C0024301	0
CHEMBL:CHEMBL2108678	UMLS:C0153108	0
CHEMBL:CHEMBL4297955	UMLS:C0410422	0
pubchem.compound:10096344	UMLS:C4083008	0
pubchem.compound:2405	UMLS:C1276035	0
pubchem.compound:1549120	UMLS:C0007193	0
pubchem.compound:60734	UMLS:C0019322	0
CHEMBL:CHEMBL2109058	UMLS:C3840252	0
pubchem.compound:107952	UMLS:C1335029	0
pubchem.compound:43157	UMLS:C3495427	0
CHEMBL:CHEMBL4298207	UMLS:C3151189	0
CHEMBL:CHEMBL4298185	UMLS:C0040128	0
pubchem.compound:134129852	UMLS:C0730292	0
pubchem.compound:67330085	UMLS:C0012715	0
pubchem.compound:3345	UMLS:C0751837	0
CHEMBL:CHEMBL1237023	UMLS:C1333015	0
pubchem.compound:11625818	UMLS:C0272242	0
pubchem.compound:6918456	UMLS:C0017601	0
pubchem.compound:121587	UMLS:C0001969	0
pubchem.compound:9845306	UMLS:C0014553	0
pubchem.compound:3052762	UMLS:C0025312	0
pubchem.compound:2267	UMLS:C0022876	0
CHEMBL:CHEMBL2108413	UMLS:C0009402	0
pubchem.compound:5362119	UMLS:C4225351	0
CHEMBL:CHEMBL4298092	UMLS:C0268634	0
pubchem.compound:157917	UMLS:C5394232	0
CHEMBL:CHEMBL1201497	UMLS:C5681834	0
pubchem.compound:11993702	UMLS:C0017638	0
pubchem.compound:129211	UMLS:C0020678	0
CHEMBL:CHEMBL4297839	UMLS:C0079485	0
CHEMBL:CHEMBL1201670	UMLS:C1849813	0
pubchem.compound:104769	UMLS:C3887506	0
pubchem.compound:9883933	UMLS:C0016522	0
pubchem.compound:9843750	UMLS:C1836542	0
pubchem.compound:5666	UMLS:C1859774	0
CHEMBL:CHEMBL4297864	UMLS:C0023896	0
CHEMBL:CHEMBL2107857	UMLS:C0027658	0
pubchem.compound:5504	UMLS:C0009691	0
pubchem.compound:46216795	UMLS:C3151192	0
pubchem.compound:151194	UMLS:C2751492	0
CHEMBL:CHEMBL1743048	UMLS:C4225304	0
CHEMBL:CHEMBL4297711	UMLS:C0013581	0
pubchem.compound:5288783	UMLS:C1837008	0
pubchem.compound:11354606	UMLS:C0151313	0
pubchem.compound:3478	UMLS:C0740302	0
pubchem.compound:5280795	UMLS:C0020255	0
pubchem.compound:5405	UMLS:C1963943	0
pubchem.compound:92786	UMLS:C5436935	0
pubchem.compound:9870520	UMLS:C1860788	0
CHEMBL:CHEMBL2108666	UMLS:C0234533	0
pubchem.compound:135413547	UMLS:C2315100	0
pubchem.compound:86294127	UMLS:C5816691	0
pubchem.compound:261004	UMLS:C5561976	0
pubchem.compound:153994	UMLS:C0271093	0
pubchem.compound:182137	UMLS:C0006413	0
CHEMBL:CHEMBL4297887	UMLS:C0859976	0
pubchem.compound:6918140	UMLS:C0030328	0
pubchem.compound:138713709	UMLS:C3665386	0
pubchem.compound:9966051	UMLS:C0027626	0
pubchem.compound:5284373	UMLS:C1843292	0
pubchem.compound:15983988	UMLS:C0005684	0
pubchem.compound:9808998	UMLS:C0268397	0
pubchem.compound:5281025	UMLS:C0221357	0
pubchem.compound:24958200	UMLS:C1869117	0
pubchem.compound:6918011	UMLS:C1879286	0
CHEMBL:CHEMBL2108131	UMLS:C1868681	0
pubchem.compound:5709	UMLS:C1853444	0
pubchem.compound:178024	UMLS:C0154830	0
pubchem.compound:2733525	UMLS:C0238062	0
pubchem.compound:5909	UMLS:C0034372	0
pubchem.compound:9838021	UMLS:C1842587	0
pubchem.compound:9926791	UMLS:C0342151	0
pubchem.compound:4594	UMLS:C0238062	0
pubchem.compound:9848990	UMLS:C0002726	0
pubchem.compound:2803	UMLS:C0221405	0
pubchem.compound:60606	UMLS:C0025149	0
CHEMBL:CHEMBL2108581	UMLS:C1854369	0
CHEMBL:CHEMBL1201476	UMLS:C5551003	0
CHEMBL:CHEMBL2108611	UMLS:C4225360	0
pubchem.compound:64929	UMLS:C1833692	0
pubchem.compound:68727	UMLS:C0948216	0
pubchem.compound:4636	UMLS:C1854310	0
pubchem.compound:4911	UMLS:C0236969	0
pubchem.compound:5546	UMLS:C4510864	0
pubchem.compound:11552706	UMLS:C5191007	0
pubchem.compound:5361918	UMLS:C4748839	0
pubchem.compound:178024	UMLS:C0751057	0
pubchem.compound:4810	UMLS:C4551474	0
pubchem.compound:44482554	UMLS:C0751265	0
pubchem.compound:5280795	UMLS:C2751763	0
CHEMBL:CHEMBL3545159	UMLS:C1847319	0
pubchem.compound:657298	UMLS:C4013699	0
pubchem.compound:134821691	UMLS:C0018378	0
pubchem.compound:5282138	UMLS:C5436576	0
CHEMBL:CHEMBL4297841	UMLS:C1860808	0
pubchem.compound:448601	UMLS:C1837658	0
pubchem.compound:104741	UMLS:C0796195	0
pubchem.compound:46216795	UMLS:C0853897	0
pubchem.compound:54454	UMLS:C4021790	0
CHEMBL:CHEMBL832	UMLS:C1857811	0
pubchem.compound:123596	UMLS:C5543482	0
pubchem.compound:3292	UMLS:C0869083	0
CHEMBL:CHEMBL1201716	UMLS:C4225303	0
pubchem.compound:6918092	UMLS:C0265202	0
CHEMBL:CHEMBL4297750	UMLS:C0027765	0
CHEMBL:CHEMBL1743050	UMLS:C5191640	0
pubchem.compound:9864881	UMLS:C4023106	0
CHEMBL:CHEMBL1743022	UMLS:C4511672	0
pubchem.compound:25145656	UMLS:C0559260	0
CHEMBL:CHEMBL4298176	UMLS:C0005818	0
CHEMBL:CHEMBL2108666	UMLS:C0020615	0
pubchem.compound:5282440	UMLS:C2751315	0
pubchem.compound:5284441	UMLS:C0242596	0
pubchem.compound:5282226	UMLS:C1845026	0
pubchem.compound:446157	UMLS:C0030297	0
pubchem.compound:25062766	UMLS:C1834523	0
pubchem.compound:4513	UMLS:C5394553	0
pubchem.compound:6918554	UMLS:C0023014	0
pubchem.compound:6420057	UMLS:C0751748	0
pubchem.compound:15130	UMLS:C0026838	0
pubchem.compound:5910	UMLS:C1704417	0
pubchem.compound:175805	UMLS:C0581391	0
pubchem.compound:71481097	UMLS:C0344559	0
pubchem.compound:5206	UMLS:C0281267	0
pubchem.compound:3052776	UMLS:C0003467	0
pubchem.compound:219025	UMLS:C2676723	0
pubchem.compound:6018	UMLS:C0010346	0
pubchem.compound:446157	UMLS:C0521573	0
pubchem.compound:2519	UMLS:C5779548	0
CHEMBL:CHEMBL2108350	UMLS:C1835671	0
CHEMBL:CHEMBL2108359	UMLS:C0028878	0
pubchem.compound:71680039	UMLS:C0011570	0
pubchem.compound:5775	UMLS:C4551488	0
pubchem.compound:104741	UMLS:C3714580	0
pubchem.compound:5978	UMLS:C0341698	0
pubchem.compound:60198	UMLS:C3552634	0
pubchem.compound:4633	UMLS:C0037926	0
pubchem.compound:9854012	UMLS:C0021359	0
pubchem.compound:25102846	UMLS:C2938915	0
pubchem.compound:9924495	UMLS:C1869114	0
pubchem.compound:60560	UMLS:C0028043	0
pubchem.compound:517326	UMLS:C0006845	0
CHEMBL:CHEMBL289228	UMLS:C0751651	0
pubchem.compound:56639723	UMLS:C0264694	0
pubchem.compound:9804938	UMLS:C0022797	0
pubchem.compound:10127622	UMLS:C3665347	0
pubchem.compound:16923	UMLS:C0003949	0
pubchem.compound:49846579	UMLS:C1848172	0
CHEMBL:CHEMBL4297832	UMLS:C0013415	0
pubchem.compound:6741	UMLS:C4540358	0
pubchem.compound:11236066	UMLS:C0013990	0
CHEMBL:CHEMBL1201649	UMLS:C0002896	0
pubchem.compound:24745335	UMLS:C1327918	0
pubchem.compound:73417116	UMLS:C1313885	0
CHEMBL:CHEMBL1201580	UMLS:C4310704	0
pubchem.compound:4595	UMLS:C0220697	0
CHEMBL:CHEMBL3707229	UMLS:C1327918	0
pubchem.compound:25078429	UMLS:C0028043	0
pubchem.compound:62923	UMLS:C4225218	0
CHEMBL:CHEMBL1201513	UMLS:C1865866	0
pubchem.compound:135398510	UMLS:C5679993	0
CHEMBL:CHEMBL2109103	UMLS:C0037773	0
CHEMBL:CHEMBL3833342	UMLS:C1864849	0
pubchem.compound:11707110	UMLS:C4748785	0
pubchem.compound:3005573	UMLS:C5193041	0
pubchem.compound:60974	UMLS:C0333068	0
pubchem.compound:5073	UMLS:C3149117	0
pubchem.compound:154257	UMLS:C0023343	0
pubchem.compound:16203739	UMLS:C3151037	0
CHEMBL:CHEMBL4297949	UMLS:C0342418	0
CHEMBL:CHEMBL2109613	UMLS:C0854893	0
pubchem.compound:11236066	UMLS:C4310704	0
pubchem.compound:5807	UMLS:C2678503	0
pubchem.compound:5284555	UMLS:C4024960	0
pubchem.compound:11237762	UMLS:C0086438	0
pubchem.compound:3078519	UMLS:C0042384	0
pubchem.compound:445643	UMLS:C0153458	0
pubchem.compound:2720	UMLS:C4317124	0
pubchem.compound:5284512	UMLS:C1568247	0
pubchem.compound:151194	UMLS:C0013604	0
pubchem.compound:9924495	UMLS:C0342418	0
pubchem.compound:2381	UMLS:C0588008	0
pubchem.compound:126565	UMLS:C4021806	0
pubchem.compound:11219835	UMLS:C1857811	0
CHEMBL:CHEMBL4297723	UMLS:C5436769	0
pubchem.compound:3476	UMLS:C1384666	0
CHEMBL:CHEMBL2108481	UMLS:C0020557	0
pubchem.compound:60165029	UMLS:C0003119	0
pubchem.compound:11751549	UMLS:C0543888	0
pubchem.compound:3652	UMLS:C0206656	0
pubchem.compound:5910	UMLS:C1368295	0
pubchem.compound:13290219	UMLS:C0019569	0
pubchem.compound:23725423	UMLS:C0013374	0
pubchem.compound:56959	UMLS:C0339985	0
pubchem.compound:2471	UMLS:C0002871	0
CHEMBL:CHEMBL1742999	UMLS:C3806583	0
pubchem.compound:16048656	UMLS:C0021051	0
pubchem.compound:130881	UMLS:C0684249	0
CHEMBL:CHEMBL3544945	UMLS:C0399367	0
pubchem.compound:74763937	UMLS:C1844020	0
pubchem.compound:5283731	UMLS:C1849340	0
pubchem.compound:121448788	UMLS:C0009207	0
pubchem.compound:4999	UMLS:C0008043	0
pubchem.compound:185460	UMLS:C1853444	0
pubchem.compound:23649427	UMLS:C3711368	0
CHEMBL:CHEMBL1201550	UMLS:C0042594	0
pubchem.compound:63009	UMLS:C3281191	0
pubchem.compound:3339	UMLS:C0024408	0
pubchem.compound:5991	UMLS:C0037929	0
pubchem.compound:5352062	UMLS:C1969053	0
pubchem.compound:23674183	UMLS:C5830299	0
pubchem.compound:135565884	UMLS:C0013374	0
CHEMBL:CHEMBL1743022	UMLS:C3825727	0
pubchem.compound:2724385	UMLS:C0454542	0
CHEMBL:CHEMBL4650476	UMLS:C2750246	0
pubchem.compound:71731823	UMLS:C3160719	0
pubchem.compound:39042	UMLS:C0000889	0
pubchem.compound:5282138	UMLS:C0016202	0
pubchem.compound:5282440	UMLS:C1959582	0
pubchem.compound:135413520	UMLS:C4551899	0
pubchem.compound:441409	UMLS:C0004135	0
CHEMBL:CHEMBL289228	UMLS:C0010246	0
pubchem.compound:5160	UMLS:C1846862	0
pubchem.compound:118115473	UMLS:C0268194	0
pubchem.compound:60198	UMLS:C0020615	0
pubchem.compound:5291	UMLS:C0796147	0
CHEMBL:CHEMBL441738	UMLS:C0002452	0
pubchem.compound:6323266	UMLS:C0029707	0
pubchem.compound:28417	UMLS:C4016761	0
pubchem.compound:60961	UMLS:C0029707	0
pubchem.compound:135398745	UMLS:C0020649	0
CHEMBL:CHEMBL1201668	UMLS:C4317124	0
CHEMBL:CHEMBL1237023	UMLS:C0043094	0
pubchem.compound:5210	UMLS:C2932678	0
CHEMBL:CHEMBL3544945	UMLS:C0003949	0
CHEMBL:CHEMBL414357	UMLS:C1868114	0
pubchem.compound:74763937	UMLS:C3539878	0
pubchem.compound:16102897	UMLS:C0007832	0
pubchem.compound:67171867	UMLS:C1849367	0
CHEMBL:CHEMBL832	UMLS:C0423112	0
CHEMBL:CHEMBL2109330	UMLS:C4551898	0
CHEMBL:CHEMBL2007641	UMLS:C0546264	0
pubchem.compound:10127622	UMLS:C0020514	0
CHEMBL:CHEMBL1201823	UMLS:C2749215	0
pubchem.compound:62978	UMLS:C0342276	0
pubchem.compound:135566083	UMLS:C3502075	0
pubchem.compound:51349053	UMLS:C3489728	0
CHEMBL:CHEMBL121	UMLS:C0002888	0
pubchem.compound:8514	UMLS:C1859722	0
pubchem.compound:49841217	UMLS:C2676232	0
pubchem.compound:10096344	UMLS:C1835932	0
pubchem.compound:16219577	UMLS:C1839730	0
pubchem.compound:131634231	UMLS:C0596263	0
pubchem.compound:56639723	UMLS:C5569081	0
pubchem.compound:60974	UMLS:C1621958	0
pubchem.compound:54575456	UMLS:C5567608	0
pubchem.compound:5280795	UMLS:C3810405	0
pubchem.compound:656862	UMLS:C2748055	0
CHEMBL:CHEMBL3301583	UMLS:C1136210	0
CHEMBL:CHEMBL4594242	UMLS:C5436685	0
pubchem.compound:25267009	UMLS:C0265341	0
CHEMBL:CHEMBL4297955	UMLS:C0243026	0
CHEMBL:CHEMBL1201662	UMLS:C1859728	0
pubchem.compound:66653479	UMLS:C0033975	0
pubchem.compound:6445540	UMLS:C0017531	0
CHEMBL:CHEMBL1201550	UMLS:C4693941	0
pubchem.compound:4091	UMLS:C0432357	0
pubchem.compound:10288191	UMLS:C0153567	0
pubchem.compound:5284549	UMLS:C2678477	0
pubchem.compound:636362	UMLS:C0008372	0
pubchem.compound:65264	UMLS:C0393598	0
pubchem.compound:5401	UMLS:C4552043	0
pubchem.compound:6018	UMLS:C0002452	0
pubchem.compound:44595079	UMLS:C0206762	0
CHEMBL:CHEMBL3833384	UMLS:C0546125	0
pubchem.compound:11949646	UMLS:C0334239	0
pubchem.compound:25181577	UMLS:C0012236	0
pubchem.compound:9924495	UMLS:C0018099	0
pubchem.compound:5280795	UMLS:C0009376	0
CHEMBL:CHEMBL1201657	UMLS:C0007570	0
CHEMBL:CHEMBL2109613	UMLS:C3887487	0
