"feature","geneName","avgLog2CPM","avgLog2FC","P.Value","FDR","DE","chromosome","startPos","endPos","geneStrand","geneLength","exonLength","geneGC","exonGC","intronGC","geneType","avgCPM","avgFC"
"ENSMUSG00000073147","5031425E22Rik",4.73778362699592,-0.154053412724117,0.042037301173716,0.083521559060148,0,"5",23587306,23639267,"-",51962,5129,0.432267,0.488009,0.426162,"lncRNA",26.6817914115769,0.898721852724563
"ENSMUSG00000033439","Trmt13",3.22859587730822,0.169717668436866,0.0420797121053,0.083586527233178,0,"3",116374742,116408236,"-",33495,6121,0.414582,0.45107,0.406422,"protein_coding",9.37355221493235,1.1248383352927
"ENSMUSG00000049265","Kcnk3",2.47813247539431,-0.808802532388017,0.042082032387799,0.083586527233178,0,"5",30745514,30782615,"+",37102,3973,0.523813,0.584948,0.516482,"protein_coding",5.57175752552107,0.570855483557379
"ENSMUSG00000034126","Pomt2",4.37353276811249,0.285833744625409,0.042156218624888,0.083721466048236,0,"12",87153635,87194742,"-",41108,7934,0.454327,0.487018,0.446508,"protein_coding",20.7283412695112,1.21911459589261
"ENSMUSG00000044573","Acp1",6.59696804607217,-0.175056873535874,0.042162019428495,0.083721466048236,0,"12",30943325,30961588,"-",18264,3629,0.426545,0.416093,0.429138,"protein_coding",96.8022077521119,0.885732601301724
"ENSMUSG00000059820","Nkapd1",4.64366202559384,-0.252768869108843,0.042181403366059,0.083747987763365,0,"9",50516540,50528764,"-",12225,5316,0.424575,0.440557,0.412276,"protein_coding",24.996635617538,0.839284086130894
"ENSMUSG00000028842","Ago3",3.82222930214583,0.138690629656848,0.042195097986006,0.083763207803624,0,"4",126225497,126323349,"-",97853,16549,0.391397,0.41501,0.386591,"protein_coding",14.1450885406565,1.10090549551111
"ENSMUSG00000053870","Fpgt",3.63098104107817,-0.158595385989075,0.042214208370105,0.083789173013462,0,"3",154790555,154799040,"-",8486,6276,0.37254,0.372052,0.373925,"protein_coding",12.3889416374954,0.895896895470399
"ENSMUSG00000047909","Ankrd16",5.66206985513394,0.15938386858361,0.042223965675381,0.083796568932117,0,"2",11782687,11795140,"+",12454,5917,0.449129,0.481325,0.419982,"protein_coding",50.6352389691703,1.11681008040458
"ENSMUSG00000052751","Repin1",5.36740654985063,0.279459769899037,0.042243148338559,0.083822665383597,0,"6",48570817,48576016,"+",5200,3972,0.571648,0.572759,0.568052,"protein_coding",41.2810153260635,1.21374030334392
"ENSMUSG00000097320","Tmem147os",0.998810654805286,-0.271685428547968,0.042287005996541,0.08389770974096,0,"7",30429004,30445354,"+",16351,1410,0.504832,0.536879,0.501807,"lncRNA",1.99835189689739,0.828351258927573
"ENSMUSG00000033931","Rbm34",5.24722762106861,-0.128104795615141,0.042304953052746,0.083921333197437,0,"8",127673922,127697821,"-",23900,4959,0.438428,0.422868,0.442503,"protein_coding",37.9815695907156,0.915032698850199
"ENSMUSG00000025175","Fn3k",4.68140189868683,-0.139790800802804,0.042322086192578,0.083943335554558,0,"11",121325739,121341317,"+",15579,4393,0.449865,0.486,0.435673,"protein_coding",25.6591575435618,0.907650760430411
"ENSMUSG00000022408","Fam83f",1.53695895072762,0.232992049273982,0.042422062083463,0.084129621836659,0,"15",80556048,80584626,"+",28579,2988,0.504479,0.57162,0.496639,"protein_coding",2.90182184841282,1.17526985146236
"ENSMUSG00000028189","Ctbs",5.12397483327865,-0.18812754962529,0.042460197718157,0.084183426129676,0,"3",146155550,146171604,"+",16055,6045,0.386882,0.417535,0.368368,"protein_coding",34.871459279348,0.877744192232886
"ENSMUSG00000061650","Med9",4.58205883725581,-0.112169512045084,0.042465009277052,0.084183426129676,0,"11",59839032,59853031,"+",14000,1918,0.48082,0.547967,0.47016,"protein_coding",23.9517445898415,0.925195714119015
"ENSMUSG00000063172","Hspb11",2.86312108759314,0.195531983719536,0.042467369637462,0.084183426129676,0,"4",107110790,107137135,"+",26346,2063,0.408465,0.449346,0.404991,"protein_coding",7.27587666419443,1.1451463474718
"ENSMUSG00000096910","Zfp955b",3.88135431671899,-0.15379368084257,0.042481245991601,0.08419892037194,0,"17",33508518,33526215,"+",17698,5784,0.408261,0.416321,0.404348,"protein_coding",14.7368299825227,0.898883666361284
"ENSMUSG00000033629","Hacd3",5.94845452710237,0.252289284401011,0.042528960625441,0.08428146896732,0,"9",64894265,64928975,"-",34711,2698,0.447249,0.456635,0.446458,"protein_coding",61.753736521686,1.19109565995316
"ENSMUSG00000001039","B9d1",3.41699204481062,0.179504253737652,0.042568935137888,0.084348657274076,0,"11",61395970,61403757,"+",7788,1586,0.487864,0.525221,0.47831,"protein_coding",10.681127529217,1.13249466480701
"ENSMUSG00000009927","Rps25",8.03024236488947,-0.256645560860224,0.042610255169533,0.084397785628059,0,"9",44318436,44321724,"+",3289,2689,0.479927,0.485682,0.45409,"protein_coding",261.423018131911,0.837031858148048
"ENSMUSG00000024785","Rcl1",3.80228961035679,-0.302295812984363,0.042608453752338,0.084397785628059,0,"19",29078775,29121329,"+",42555,1880,0.460779,0.518085,0.458131,"protein_coding",13.9509320979307,0.810960857544271
"ENSMUSG00000071528","Atp5md",6.88216422952045,-0.258073216997264,0.042611952366549,0.084397785628059,0,"19",47071903,47079086,"-",7184,2752,0.430739,0.424782,0.434439,"protein_coding",117.96084316877,0.836203961356354
"ENSMUSG00000021335","Slc17a1",8.27774657915054,0.293316399915251,0.042620274016389,0.084402235915579,0,"13",24051733,24079713,"+",27981,2358,0.411508,0.452926,0.407697,"protein_coding",310.348761665087,1.22545405886029
"ENSMUSG00000024548","Setbp1",4.5361885465174,-0.226664451700155,0.042653081553101,0.084455168177111,0,"18",78793595,79152606,"-",359012,9947,0.430162,0.482759,0.428664,"protein_coding",23.2021814323131,0.854608486342415
"ENSMUSG00000022469","Rapgef3",7.45028688534357,-0.128836626683527,0.042681132447002,0.084498668312717,0,"15",97642651,97665853,"-",23203,6308,0.538229,0.572448,0.525453,"protein_coding",174.887926530011,0.914568650993958
"ENSMUSG00000073481","Mtarc2",8.33495163354405,0.176994716414523,0.042690770994084,0.084505709102694,0,"1",184545265,184578648,"-",33384,6617,0.478327,0.503098,0.472204,"protein_coding",322.901791173354,1.13052642678739
"ENSMUSG00000010067","Rassf1",5.51664836220542,0.108497743267868,0.042702809977494,0.084517498835798,0,"9",107428754,107439466,"+",10713,5838,0.49972,0.509078,0.48851,"protein_coding",45.7800889908628,1.07810503719716
"ENSMUSG00000030796","Tead2",3.29552854472881,0.281499622924543,0.042749660079027,0.084594072224626,0,"7",44865177,44883068,"+",17892,4776,0.511151,0.562395,0.49249,"protein_coding",9.81867632245604,1.21545764686501
"ENSMUSG00000062859","Tcp11",0.817888707778955,0.46264650079566,0.042753676058826,0.084594072224626,0,"17",28285719,28299613,"-",13895,3830,0.51713,0.568668,0.497516,"protein_coding",1.76282432297037,1.37806744790328
"ENSMUSG00000028906","Epb41",7.83811692888259,0.139318676353149,0.042814513954647,0.084702386001119,0,"4",131650724,131802632,"-",151909,16359,0.432551,0.461214,0.429092,"protein_coding",228.827547038547,1.10138485570795
"ENSMUSG00000020964","Sel1l",6.63309929567806,0.103630220207313,0.042934972789489,0.084926633991523,0,"12",91772817,91815931,"-",43115,8535,0.435937,0.460457,0.429885,"protein_coding",99.2571617022815,1.07447373723839
"ENSMUSG00000038900","Rpl12",8.19456150513203,0.208779807414794,0.042940089519969,0.084926633991523,0,"2",32851571,32855357,"+",3787,3595,0.521659,0.518776,0.575916,"protein_coding",292.960328783664,1.15571030180334
"ENSMUSG00000029203","Ube2k",6.00215788206151,-0.097643115885563,0.042994816160538,0.085010669664794,0,"5",65694576,65756331,"+",61756,7885,0.398624,0.389347,0.399981,"protein_coding",64.0957983378401,0.934558503035114
"ENSMUSG00000038020","Rapgefl1",1.85216097426028,-0.356699110867717,0.042991531232387,0.085010669664794,0,"11",98727611,98744523,"+",16913,5662,0.519395,0.562345,0.497778,"protein_coding",3.61040573231252,0.780949350774831
"ENSMUSG00000012705","Retn",2.38926567015664,-1.05016074791346,0.043012834576413,0.085034195162874,0,"8",3705770,3710110,"+",4341,1574,0.483871,0.496823,0.4765,"protein_coding",5.23890634036145,0.482914354199352
"ENSMUSG00000048486","Fitm2",5.06467893507855,-0.181038301810216,0.043028559480317,0.085053180455189,0,"2",163308299,163314549,"-",6251,3965,0.4968,0.50744,0.478337,"protein_coding",33.4672692629027,0.88206794704807
"ENSMUSG00000062014","Gmfb",6.60661614805137,-0.156488648049806,0.043052654622724,0.085088703176121,0,"14",47045606,47059699,"-",14094,6837,0.419428,0.40705,0.431092,"protein_coding",97.4517473048884,0.89720611098524
"ENSMUSG00000086515","Erich2os",0.891686817675877,0.319448720816466,0.043129123069607,0.085227710984088,0,"2",70333777,70339543,"-",5767,606,0.431668,0.488449,0.425,"lncRNA",1.8553441484348,1.24785363093875
"ENSMUSG00000023944","Hsp90ab1",10.6170551832709,0.181409192503754,0.043147336431788,0.08525157741514,0,"17",45878701,45884197,"-",5497,2990,0.502365,0.508027,0.495611,"protein_coding",1570.55111613857,1.13399100175259
"ENSMUSG00000008540","Mgst1",5.7264713393519,0.41889420169817,0.043186068096525,0.085315971865934,0,"6",138117314,138133753,"+",16440,2006,0.429467,0.465105,0.424513,"protein_coding",52.9467908709118,1.3369024516804
"ENSMUSG00000022436","Sh3bp1",2.50111222922082,0.238983996527137,0.043217969680553,0.085366856801479,0,"15",78783968,78796251,"+",12284,2839,0.55068,0.587883,0.539496,"protein_coding",5.66121701799396,1.18016125201559
"ENSMUSG00000033294","Noc4l",3.8165722851889,0.117146388144575,0.043271919560294,0.085461272263075,0,"5",110796284,110801283,"-",5000,2583,0.547309,0.563298,0.530215,"protein_coding",14.0897321935111,1.08458745475421
"ENSMUSG00000004568","Arhgef18",6.19711885780914,-0.136609196145616,0.043282975442487,0.085470958044047,0,"8",3403415,3506601,"+",103187,13860,0.474066,0.522006,0.466628,"protein_coding",73.3700242971671,0.909654629850501
"ENSMUSG00000062190","Lancl2",3.93507460906029,0.195299310233089,0.043304787852812,0.085501878986353,0,"6",57679525,57716424,"+",36900,3010,0.390065,0.475415,0.382484,"protein_coding",15.2959160902612,1.14496167662936
"ENSMUSG00000021278","Amn",7.92744168047282,0.182257233323052,0.043317523895623,0.085514873118185,0,"12",111237529,111242860,"+",5332,1832,0.602701,0.635371,0.585596,"protein_coding",243.443248554273,1.1346577770097
"ENSMUSG00000008859","Rala",5.54927323670445,-0.141992113757687,0.043341321667568,0.085549697861797,0,"13",18055156,18118824,"-",63669,2893,0.408965,0.460422,0.406516,"protein_coding",46.8271469683653,0.906266892204636
"ENSMUSG00000066838","Zfp772",3.52778677169908,0.244618993465399,0.043370498810023,0.085595129327623,0,"7",7205116,7212997,"-",7882,2772,0.443599,0.457431,0.436093,"protein_coding",11.5337261771708,1.18477983684293
"ENSMUSG00000030751","Psma1",6.55432597370501,0.119095498452332,0.043386066442935,0.085613692253676,0,"7",113863841,113875353,"-",11513,2943,0.394371,0.442066,0.37799,"protein_coding",93.9828735265791,1.08605374470908
"ENSMUSG00000064294","Aox3",1.06656215994714,-0.946706435197322,0.043394914592082,0.085618992238339,0,"1",58152289,58239857,"+",87569,6998,0.437329,0.45956,0.435398,"protein_coding",2.09443652222643,0.51881552800191
"ENSMUSG00000055980","Irs1",3.6878642136864,0.207010578061005,0.043559443061835,0.085931407340783,0,"1",82210822,82269137,"-",58316,9142,0.427797,0.503391,0.413743,"protein_coding",12.8871756600074,1.15429388094534
"ENSMUSG00000025170","Rab40b",0.998517899379244,-0.287513058927122,0.04359961016361,0.08599843606093,0,"11",121246951,121279077,"-",32127,2002,0.452749,0.4995,0.449641,"protein_coding",1.99794642727931,0.819313187284355
"ENSMUSG00000036585","Fgf1",7.50192220302265,-0.148068096883633,0.043615766569947,0.0860058842922,0,"18",38971726,39062525,"-",90800,5454,0.464774,0.482765,0.463624,"protein_coding",181.260681389988,0.902458129383927
"ENSMUSG00000051989","Smim11",4.07428262647463,-0.250583897857878,0.043610688610569,0.0860058842922,0,"16",92098174,92109929,"+",11756,968,0.47835,0.519628,0.474645,"protein_coding",16.8453981950155,0.840556150502662
"ENSMUSG00000075463","4930594M22Rik",1.14522031266071,-0.294850206936539,0.043726153220175,0.086211320113681,0,"14",123150442,123174881,"+",24440,4337,0.42289,0.442472,0.418665,"lncRNA",2.21179904269253,0.815156964647628
"ENSMUSG00000019256","Ahr",3.01887406787633,0.183279134349065,0.043857722261588,0.086458455321013,0,"12",35547973,35585037,"-",37065,6152,0.419895,0.456274,0.412655,"protein_coding",8.10534765867683,1.13546177138583
"ENSMUSG00000071226","Cecr2",3.47514169672725,0.178154782526739,0.043940325038048,0.086609004976399,0,"6",120643330,120748151,"+",104822,17064,0.414077,0.443976,0.408264,"protein_coding",11.1204379176738,1.13143584477338
"ENSMUSG00000004221","Ikbkg",4.81475585315099,-0.185509869096896,0.043964512503612,0.086644388187969,0,"X",73436896,73497460,"+",60565,8096,0.436216,0.453804,0.433502,"protein_coding",28.1440072245911,0.879338250264656
"ENSMUSG00000029822","Osbpl3",7.21959312541307,0.116142930929921,0.044002526243054,0.086707006044674,0,"6",50270310,50433181,"-",162872,8994,0.454096,0.458306,0.45385,"protein_coding",149.043859198827,1.0838333392479
"ENSMUSG00000038895","Zfp653",4.30980319660341,-0.251167189611628,0.04405792770965,0.086803863811383,0,"9",21966707,21982672,"-",15966,4931,0.513874,0.564794,0.491118,"protein_coding",19.8326175733557,0.840216376429227
"ENSMUSG00000027356","Fermt1",5.86914345062428,-0.181224923010265,0.044094965340049,0.086864518422607,0,"2",132746309,132787826,"-",41518,5685,0.427584,0.489006,0.417839,"protein_coding",58.4504995850405,0.881953853682676
"ENSMUSG00000047714","Ppp1r2",6.11052964763191,-0.160554318937955,0.04427058958682,0.08717722500676,0,"16",31070355,31094095,"-",23741,4434,0.393555,0.418358,0.387859,"protein_coding",69.0959692527035,0.894681246327239
"ENSMUSG00000058600","Rpl30",7.57925819060213,-0.318730275982387,0.044272527684446,0.08717722500676,0,"15",34440651,34443786,"-",3136,3018,0.441467,0.434062,0.632479,"protein_coding",191.24234495983,0.801775214032979
"ENSMUSG00000070520","Nsmce3",3.85846543011852,0.249953102617001,0.04426630746837,0.08717722500676,0,"7",64516800,64522745,"-",5946,5945,0.447435,0.447435,0,"protein_coding",14.5048696963872,1.1891684583265
"ENSMUSG00000036327","Qsox2",4.1839201844769,0.198207945180614,0.044431453580274,0.087477769029946,0,"2",26098649,26127537,"-",28889,4632,0.489269,0.51209,0.484911,"protein_coding",18.1754626712048,1.14727237626679
"ENSMUSG00000031105","Slc25a14",2.56895369230758,-0.177664528065741,0.044494959608177,0.087590389458206,0,"X",47712290,47751171,"+",38882,2350,0.391759,0.469362,0.386767,"protein_coding",5.93378926926418,0.884133095891625
"ENSMUSG00000041781","Cpsf2",4.66369704474004,-0.154162629794139,0.044532320093574,0.087651516557603,0,"12",101942247,101972683,"+",30437,5717,0.420259,0.437642,0.416239,"protein_coding",25.3461908785917,0.898653818906283
"ENSMUSG00000089911","Mfsd14a",4.9349280501004,0.175932546077385,0.044657032889541,0.087884534697916,0,"3",116424813,116456326,"-",31514,7456,0.426618,0.421406,0.428233,"protein_coding",30.5887246080603,1.12969439391328
"ENSMUSG00000038371","Sbf2",6.0076376812989,-0.120284296863394,0.044717666032699,0.087991396665956,0,"7",109907220,110214129,"-",306910,14740,0.390712,0.429512,0.388754,"protein_coding",64.3397168278745,0.920006336708172
"ENSMUSG00000035228","Ccdc106",2.14340553815343,0.267941488285301,0.044730266240416,0.088003726868357,0,"7",5023552,5063784,"+",40233,2693,0.506637,0.58485,0.501026,"protein_coding",4.41803711387281,1.20408854574493
"ENSMUSG00000036856","Wnt4",3.4407501221047,0.387459301544484,0.044811522350248,0.088130337997836,0,"4",137004800,137027037,"+",22238,4189,0.546926,0.558367,0.544271,"protein_coding",10.8584789641631,1.30808772973322
"ENSMUSG00000053552","Ebf4",2.1073421141679,0.307698020771215,0.04481364890994,0.088130337997836,0,"2",130137089,130212401,"+",75313,3219,0.468,0.625039,0.460988,"protein_coding",4.30896719259254,1.23773118671684
"ENSMUSG00000057440","Mpp7",4.39465243677954,0.144404542656735,0.044809890158141,0.088130337997836,0,"18",7347959,7626866,"-",278908,20136,0.406146,0.413737,0.405555,"protein_coding",21.0340161961188,1.10527436868618
"ENSMUSG00000062997","Rpl35",7.62974443164735,-0.334827963868613,0.044853576540961,0.088196375949634,0,"2",38891592,38895636,"-",4045,1237,0.535114,0.592563,0.509797,"protein_coding",198.053231632254,0.792878678869183
"ENSMUSG00000053205","Styx",3.52908328969606,-0.268352776305177,0.044860940915538,0.088198374569193,0,"14",45588550,45660277,"+",71728,16139,0.41598,0.384782,0.425038,"protein_coding",11.5440959396097,0.830266977485838
"ENSMUSG00000025854","Fam20c",5.72271960880369,0.21320763957881,0.044888133483047,0.088226867536207,0,"5",138740269,138795832,"+",55564,6579,0.513201,0.584739,0.503593,"protein_coding",52.8092815384912,1.15926278654986
"ENSMUSG00000048924","Ccdc125",3.05673594477891,-0.261696970768911,0.044881881949173,0.088226867536207,0,"13",100806225,100833748,"+",27524,2457,0.445191,0.461131,0.443629,"protein_coding",8.32087902952772,0.83410622431516
"ENSMUSG00000068966","Zbtb34",2.38706209920939,0.241618833393657,0.044919576285277,0.088276180043514,0,"2",33296120,33321336,"-",25217,6601,0.460105,0.470383,0.45646,"protein_coding",5.23091054804944,1.18231858501542
"ENSMUSG00000003752","Itpkc",3.28818731882448,0.141409219538915,0.044954551791366,0.088332420108788,0,"7",26906597,26928086,"-",21490,5278,0.490484,0.544903,0.472765,"protein_coding",9.76884040051386,1.10298197884483
"ENSMUSG00000019849","Prep",4.7507411249567,0.159922571453458,0.045037603868938,0.0884830978726,0,"10",44943299,45043294,"+",99996,10918,0.461383,0.462081,0.461298,"protein_coding",26.9225120643255,1.11722717557475
"ENSMUSG00000047547","Cltb",7.31741565972896,-0.126198943811932,0.045072441794116,0.088539022520493,0,"13",54740214,54759157,"-",18944,4863,0.504144,0.523545,0.497443,"protein_coding",159.500336752932,0.91624228858694
"ENSMUSG00000031357","Syap1",5.84557843724125,0.136398627522684,0.045085768753471,0.088540165520951,0,"X",161640053,161671443,"-",31391,2342,0.425741,0.435952,0.424917,"protein_coding",57.503522828879,1.09915788123669
