"feature","geneName","avgLog2CPM","avgLog2FC","P.Value","FDR","DE","chromosome","startPos","endPos","geneStrand","geneLength","exonLength","geneGC","exonGC","intronGC","geneType","avgCPM","avgFC"
"ENSMUSG00000112806","Gm48146",2.45867562174988,-0.964907187961531,0.010644160047031,0.024960330749948,-1,"10",62617536,62618966,"-",1431,1430,0.406294,0.406294,0,"TEC",5.49711866089079,0.512311368677605
"ENSMUSG00000116858","Gm49797",3.57760130184906,-0.44819731699735,0.01065150224267,0.024973333135279,-1,"17",3248385,3361395,"+",113011,4527,0.447819,0.416832,0.449112,"lncRNA",11.9389272103,0.732958125261101
"ENSMUSG00000004266","Ptpn6",5.17452561248271,-0.209407292853145,0.010654039217194,0.024975066793267,-1,"6",124697670,124715677,"-",18008,2786,0.506081,0.554559,0.497208,"protein_coding",36.114983658862,0.864892484950992
"ENSMUSG00000091007","D630036H23Rik",1.26842460902359,-0.391414352422898,0.01065946993172,0.024983582191519,-1,"12",36431241,36432180,"-",940,939,0.623003,0.623003,0,"lncRNA",2.40898366189175,0.76238183361926
"ENSMUSG00000021497","Txndc15",5.66510152285856,0.227186935267418,0.010681592854911,0.025031211186731,1,"13",55862463,55874040,"+",11578,4381,0.480349,0.497147,0.470122,"protein_coding",50.7417553291164,1.17055030412822
"ENSMUSG00000005069","Pex5",6.42242764311914,-0.252197802373063,0.010689234599965,0.02504489469341,-1,"6",124373775,124392026,"-",18252,3926,0.473234,0.548395,0.452635,"protein_coding",85.7715711643422,0.839616368478383
"ENSMUSG00000021040","Slirp",4.42728816402623,-0.304270169861986,0.010691271552091,0.025045060102161,-1,"12",87490666,87498976,"+",8311,3101,0.418291,0.435988,0.407756,"protein_coding",21.5152569364748,0.809851800526443
"ENSMUSG00000022125","Cln5",4.58329335467923,0.286498793253393,0.010692910358862,0.025045060102161,1,"14",103307652,103315064,"+",7413,2558,0.463438,0.464816,0.462711,"protein_coding",23.9722489236423,1.21967670872185
"ENSMUSG00000021366","Hivep1",4.62371671286331,-0.256380472583494,0.010704848869924,0.025060348811917,-1,"13",42205497,42346013,"+",140517,9280,0.440498,0.506466,0.435833,"protein_coding",24.6534340517318,0.837185672858136
"ENSMUSG00000037742","Eef1a1",12.0640136354123,0.215473199016014,0.01070242992868,0.025060348811917,1,"9",78385731,78396433,"-",10703,2488,0.468604,0.453376,0.473216,"protein_coding",4281.83543936418,1.16108468372132
"ENSMUSG00000058624","Gda",3.78150793233872,0.280555461030632,0.01070453454115,0.025060348811917,1,"19",21368671,21450809,"-",82139,6219,0.412184,0.421933,0.411386,"protein_coding",13.7514127125477,1.21466245915908
"ENSMUSG00000086316","Nbdy",3.63235755378879,0.19314094064298,0.010706991028327,0.025061141062597,1,"X",152506586,152524916,"+",18331,1966,0.385652,0.393693,0.384686,"protein_coding",12.4007678886086,1.14325001703597
"ENSMUSG00000016541","Atxn10",6.01699284411012,0.18498830014264,0.01071063656902,0.025061230126299,1,"15",85220446,85347413,"+",126968,1925,0.43301,0.497662,0.432015,"protein_coding",64.7582836583422,1.13680775400248
"ENSMUSG00000026341","Actr3",7.02512290959567,0.197566369067803,0.010709398214032,0.025061230126299,1,"1",125320642,125363464,"-",42823,4617,0.393046,0.42755,0.388876,"protein_coding",130.248496564166,1.14676229001228
"ENSMUSG00000032946","Rasgrp2",5.04095515854464,-0.331765275785244,0.010732603821399,0.025108401666024,-1,"19",6449370,6465246,"+",15877,12370,0.533951,0.525384,0.564176,"protein_coding",32.9214313817047,0.794563663839104
"ENSMUSG00000036686","Cc2d1a",5.42522318349544,-0.164407547917841,0.010737508555784,0.025115647116846,-1,"8",84859457,84874565,"-",15109,3682,0.535346,0.595872,0.515841,"protein_coding",42.9689668314888,0.892294870872687
"ENSMUSG00000040118","Cacna2d1",3.49729725949786,0.345561654316672,0.01074674681988,0.025129236833337,1,"5",16139689,16579509,"+",439821,12374,0.378184,0.385647,0.377968,"protein_coding",11.2925332728847,1.27064556014789
"ENSMUSG00000046352","Gjb2",6.19181200304118,0.469045013749718,0.010746935746631,0.025129236833337,1,"14",57336057,57342159,"-",6103,2404,0.488037,0.482113,0.491888,"protein_coding",73.1006334661083,1.38419290379327
"ENSMUSG00000020919","Stat5b",5.32853846693122,-0.178976201571787,0.010754405614958,0.0251424720872,-1,"11",100671557,100741550,"-",69994,5519,0.460889,0.542671,0.453888,"protein_coding",40.183698959109,0.883329622601924
"ENSMUSG00000029204","Rhoh",1.00076375775932,0.592617175232912,0.010767464332586,0.025168766728963,1,"5",66018556,66054043,"+",35488,10337,0.449517,0.46232,0.444254,"protein_coding",2.00105907338516,1.50797987523841
"ENSMUSG00000026234","Ncl",8.18200292967531,-0.220834601852131,0.010806847440794,0.025256574994514,-1,"1",86272441,86287122,"-",14682,10176,0.423473,0.429245,0.410433,"protein_coding",290.421193900215,0.858068898321707
"ENSMUSG00000062997","Rpl35",7.62974443164735,-0.433102995747984,0.010811746680466,0.025263775374773,-1,"2",38891592,38895636,"-",4045,1237,0.535114,0.592563,0.509797,"protein_coding",198.053231632254,0.740667020006147
"ENSMUSG00000042821","Snai1",2.35964397547976,0.382887369627974,0.010831132458883,0.0253048182922,1,"2",167380115,167384734,"+",4620,1618,0.569387,0.597651,0.554149,"protein_coding",5.13243686457224,1.30394893274161
"ENSMUSG00000117546","AC154542.1",0.650445801540834,-0.779920966646893,0.010833702993282,0.025306568491704,-1,"17",86483003,86485457,"+",2455,2454,0.472698,0.472698,0,"TEC",1.56965315323184,0.582398697177771
"ENSMUSG00000025134","Alyref",4.63520178973335,0.165703998996993,0.010839945861888,0.025308386456911,1,"11",120482947,120489191,"-",6245,3833,0.49968,0.477955,0.534218,"protein_coding",24.8504795931634,1.12171331246309
"ENSMUSG00000070002","Ell",4.92181608706638,0.197713589660249,0.010839474669669,0.025308386456911,1,"8",70992107,71045508,"+",53402,3095,0.506994,0.563489,0.503518,"protein_coding",30.3119778803821,1.14687931795877
"ENSMUSG00000103932","Gm36963",2.19050838691188,-0.74060760647861,0.010839332841392,0.025308386456911,-1,"16",77336770,77339093,"+",2324,2323,0.34266,0.34266,0,"TEC",4.56466310782624,0.598487239907874
"ENSMUSG00000027170","Eif3m",6.26844999820087,0.146130384996482,0.010844396480934,0.025312275708296,1,"2",104830001,104847425,"-",17425,2580,0.395489,0.415891,0.391943,"protein_coding",77.0888338115568,1.10659735840795
"ENSMUSG00000090083","Rnf8",2.981623102219,-0.304548778030294,0.010845255311033,0.025312275708296,-1,"17",29833764,29863965,"+",30202,11693,0.492235,0.500043,0.487303,"protein_coding",7.89874310984415,0.809695419908786
"ENSMUSG00000050315","Synpo2",3.699256002332,0.342657005121402,0.010882280766674,0.025394361262252,1,"3",122870168,123029798,"-",159631,13083,0.430571,0.454865,0.428402,"protein_coding",12.9893380140372,1.26808988027305
"ENSMUSG00000090817","Gm4450",5.71685886576861,0.280733839304844,0.010885529222413,0.025394361262252,1,"3",98352991,98364442,"-",11452,1790,0.417693,0.479888,0.406169,"protein_coding",52.5951865166855,1.21481265222303
"ENSMUSG00000110317","Gm45250",1.29803545815427,0.513447444407865,0.010885908714407,0.025394361262252,1,"8",26641916,26645507,"-",3592,3591,0.428293,0.428293,0,"lncRNA",2.45893816885946,1.42745715552806
"ENSMUSG00000020437","Myo1g",3.10759812343517,0.404840093638479,0.010929178149986,0.025491019173392,1,"11",6456548,6470965,"-",14418,6939,0.521606,0.52241,0.520861,"protein_coding",8.61946379144912,1.32394215830956
"ENSMUSG00000043535","Setx",5.14696510805584,0.18495404137035,0.010945717893749,0.025525311248029,1,"2",29014193,29072483,"+",58291,11350,0.416161,0.442467,0.4098,"protein_coding",35.431609770698,1.13678075926383
"ENSMUSG00000009376","Met",6.76207695679992,0.225609905641202,0.010951740355078,0.025535069725365,1,"6",17463799,17573979,"+",110181,7657,0.417853,0.445997,0.415751,"protein_coding",108.539545077249,1.16927145871458
"ENSMUSG00000032860","P2ry2",3.15811154935666,0.250296829183879,0.010975434307917,0.025586020851376,1,"7",100645775,100662073,"-",16299,3923,0.517119,0.555442,0.50497,"protein_coding",8.92660475808648,1.18945181515295
"ENSMUSG00000020653","Klf11",3.64301095590681,0.405501054974126,0.010978467860302,0.025588799270431,1,"12",24701273,24712788,"+",11516,4334,0.480938,0.491924,0.474307,"protein_coding",12.492678751459,1.32454885275152
"ENSMUSG00000035239","Neu3",1.5154362666989,0.423802930563867,0.010986627478751,0.025603522675238,1,"7",99460646,99477624,"-",16979,3338,0.45612,0.480527,0.450147,"protein_coding",2.85885265734235,1.34145897158754
"ENSMUSG00000026021","Sumo1",6.18695042492365,-0.172289748858749,0.010991672402855,0.025610983794275,-1,"1",59625717,59709993,"-",84277,2069,0.428497,0.41276,0.428893,"protein_coding",72.8547143240233,0.887433088547383
"ENSMUSG00000014786","Slc9a5",2.99083797838395,0.424387460354031,0.011015392661954,0.025661949303351,1,"8",106075475,106096513,"+",21039,5225,0.502709,0.573589,0.479289,"protein_coding",7.94935594540935,1.3420025941689
"ENSMUSG00000027677","Ttc14",5.27309836753822,0.204440050932252,0.011051223811687,0.025736792430368,1,"3",33853981,33869009,"+",15029,10505,0.379691,0.389148,0.357727,"protein_coding",38.6688074609238,1.15223904478026
"ENSMUSG00000066149","Cdc26",4.91768319499394,-0.139641682343901,0.011049712088846,0.025736792430368,-1,"4",62301891,62326879,"-",24989,7175,0.443933,0.457143,0.438612,"protein_coding",30.225267341193,0.907744581004996
"ENSMUSG00000103706","6820402A03Rik",0.899438693293468,-0.982849949125254,0.011055269129486,0.025741898656792,-1,"1",66832804,66835457,"-",2654,2653,0.363739,0.363739,0,"TEC",1.86534009743181,0.505979223330341
"ENSMUSG00000106547","B230303O12Rik",2.34760740963596,-0.64388400590582,0.011062417418081,0.025754227145915,-1,"5",146125430,146131619,"-",6190,3643,0.441913,0.443041,0.440299,"lncRNA",5.08979450297415,0.639987660488338
"ENSMUSG00000027253","Lrp4",4.72713665439999,0.385775002077653,0.011067692530566,0.025762191325128,1,"2",91287856,91344124,"+",56269,10469,0.476967,0.524501,0.466102,"protein_coding",26.4856067550578,1.30656147101957
"ENSMUSG00000110894","Gm48335",0.959406000644523,-0.966912301056306,0.01107002477584,0.025763303892047,-1,"10",30616148,30619958,"-",3811,3810,0.406824,0.406824,0,"TEC",1.94450911923127,0.511599833193636
"ENSMUSG00000021928","Ebpl",3.403271705286,-0.237405480638552,0.011145910753699,0.025935569253373,-1,"14",61569191,61597888,"-",28698,14293,0.464787,0.469601,0.460011,"protein_coding",10.5800292089687,0.848269455484676
"ENSMUSG00000031015","Swap70",5.27923099132963,0.184048806797662,0.011150327525247,0.025941502115837,1,"7",109820918,109882713,"+",61796,8078,0.441346,0.450607,0.439954,"protein_coding",38.8335311052921,1.13606769764102
"ENSMUSG00000027569","Mrgbp",4.44775426610079,0.189400009205545,0.011164328371108,0.025969726835454,1,"2",180223097,180228097,"+",5001,3496,0.5224,0.542334,0.476064,"protein_coding",21.8226479951073,1.14028939149371
"ENSMUSG00000087444","Gm5475",1.50689141001778,-0.426073658942032,0.011186264859591,0.026016398386199,-1,"15",100320028,100326031,"+",6004,3363,0.512244,0.547131,0.467803,"protein_coding",2.84197016651429,0.744284626054093
"ENSMUSG00000047230","Cldn2",7.97622690562454,0.574350614066088,0.011188904071022,0.026018181282474,1,"X",138701577,138712135,"+",10559,3321,0.460504,0.488106,0.447838,"protein_coding",251.816133224417,1.4890070803472
"ENSMUSG00000030124","Lag3",0.917778211940337,0.527082736550383,0.011205638464972,0.026052734409691,1,"6",124881324,124888668,"-",7345,2100,0.515387,0.597143,0.482647,"protein_coding",1.88920362905461,1.44101238652082
"ENSMUSG00000032411","Tfdp2",5.21690981615693,-0.165082251302881,0.011212376979222,0.026064039777366,-1,"9",96078328,96205699,"+",127372,14013,0.406898,0.430672,0.403959,"protein_coding",37.1917264879283,0.891877670010145
"ENSMUSG00000068134","Zfp120",3.81524071128663,-0.25344987295625,0.011221976276523,0.02608199036233,-1,"2",149956326,149978628,"-",22303,4372,0.407452,0.380375,0.414055,"protein_coding",14.0767336986194,0.838888007403686
"ENSMUSG00000021416","Eci3",7.65880859746277,-0.250419233727323,0.011261062388766,0.026168456402327,-1,"13",35130597,35147793,"-",17197,1408,0.423645,0.459517,0.420446,"protein_coding",202.083622756483,0.840652094096329
"ENSMUSG00000025017","Pik3ap1",2.83848366343419,0.605848675222699,0.011277488756955,0.026202245616912,1,"19",41260816,41373541,"-",112726,5555,0.464369,0.507651,0.462126,"protein_coding",7.15267883213582,1.52187374260879
"ENSMUSG00000031818","Cox4i1",10.2292684752139,-0.280656680080244,0.011286958670832,0.026219863529935,-1,"8",121394961,121400946,"+",5986,1544,0.524812,0.537565,0.520378,"protein_coding",1200.37417873625,0.823216223752014
"ENSMUSG00000017119","Nbr1",7.20962106979177,-0.169123701809941,0.01129515966458,0.026231889743391,-1,"11",101442975,101472777,"+",29803,6844,0.439736,0.461864,0.433139,"protein_coding",148.017205062779,0.889382731426154
"ENSMUSG00000022020","Naa16",4.50239406276883,-0.484018846255422,0.011295911640615,0.026231889743391,-1,"14",79562709,79628218,"-",65510,15062,0.389901,0.424778,0.379487,"protein_coding",22.6649969625557,0.714983153131315
"ENSMUSG00000043190","Rfesd",3.34305651304195,-0.180662602431867,0.011300401245878,0.026237930299169,-1,"13",76149654,76166838,"-",17185,3724,0.391469,0.4087,0.386701,"protein_coding",10.1475286843509,0.882297680653224
"ENSMUSG00000029769","Ccdc136",2.21952704853278,-0.369110491340507,0.011308696538937,0.026252803627735,-1,"6",29396308,29426993,"+",30686,4312,0.47753,0.54731,0.466121,"protein_coding",4.65740728115214,0.77425972753762
"ENSMUSG00000008035","Mid1ip1",5.12111818779918,0.281586644089236,0.011319525766749,0.026273553458606,1,"X",10581252,10585929,"+",4678,2124,0.515929,0.560264,0.479044,"protein_coding",34.802479463283,1.2155309636278
"ENSMUSG00000006262","Mob1b",5.35854550990029,-0.218455484884757,0.011322672185613,0.026276466902774,-1,"5",88868714,88912079,"+",43366,15028,0.395296,0.37703,0.404983,"protein_coding",41.0282441847921,0.859485088434803
"ENSMUSG00000110282","B930086L07Rik",0.877687074159344,-0.936860091074419,0.011338644939197,0.026309140411692,-1,"7",132718263,132722000,"-",3738,3737,0.422531,0.422531,0,"TEC",1.83742717904428,0.522368536958789
"ENSMUSG00000063052","Lrrc40",4.18213626569548,-0.163343833321313,0.011341293042737,0.026310890889261,-1,"3",157742299,157774124,"+",31826,4755,0.384509,0.397897,0.382157,"protein_coding",18.1530022686899,0.892953012091614
"ENSMUSG00000006818","Sod2",8.2515988600185,-0.165331352461323,0.011350568108941,0.026328012238001,-1,"17",13225733,13258950,"+",33218,10000,0.452449,0.459,0.449627,"protein_coding",304.774599368123,0.891723688347053
"ENSMUSG00000020253","Ppm1m",5.65087798126033,-0.188294546024747,0.011366171627761,0.026359804472727,-1,"9",106072146,106076945,"-",4800,2698,0.555324,0.570423,0.535935,"protein_coding",50.2439499355903,0.877642596516279
"ENSMUSG00000021669","Cert1",5.84966988880714,-0.159866539981823,0.011404180465832,0.026439126212625,-1,"13",96679126,96776675,"+",97550,8216,0.385693,0.406037,0.383822,"protein_coding",57.6668330239032,0.895107871231591
"ENSMUSG00000032311","Nrg4",1.265253891638,-0.500225715739052,0.011402790722595,0.026439126212625,-1,"9",55127506,55234128,"-",106623,6055,0.420232,0.464079,0.417592,"protein_coding",2.4036950743644,0.706996159994692
"ENSMUSG00000058600","Rpl30",7.57925819060213,-0.407763237645687,0.01141531315537,0.026460520684136,-1,"15",34440651,34443786,"-",3136,3018,0.441467,0.434062,0.632479,"protein_coding",191.24234495983,0.753791150167828
"ENSMUSG00000031865","Dctn1",6.95398598553884,-0.162198536437068,0.011433002165256,0.026497102933121,-1,"6",83142902,83177099,"+",34198,6477,0.517385,0.584684,0.501659,"protein_coding",123.981923844306,0.89366217259987
"ENSMUSG00000051736","Fam229b",2.14028347801966,-0.30762582094164,0.011445213325555,0.026517254638532,-1,"10",38994800,39009910,"-",15111,3326,0.399206,0.406795,0.397064,"protein_coding",4.40848661071553,0.807970306552008
"ENSMUSG00000052751","Repin1",5.36740654985063,0.354607563053504,0.011445553341373,0.026517254638532,1,"6",48570817,48576016,"+",5200,3972,0.571648,0.572759,0.568052,"protein_coding",41.2810153260635,1.27863772332918
"ENSMUSG00000062762","Ei24",6.85794291343249,-0.172971178428033,0.011447422867563,0.026517254638532,-1,"9",36690455,36708689,"-",18235,4858,0.419436,0.455743,0.40625,"protein_coding",115.996938078941,0.887014025378865
"ENSMUSG00000014329","Bicc1",7.9142535957359,0.227947510915352,0.011455315031629,0.02653111302708,1,"10",70758662,70995530,"-",236869,7418,0.441077,0.480318,0.439808,"protein_coding",241.228005251465,1.17116757025094
"ENSMUSG00000026179","Pnkd",6.29900763345553,-0.267038446090596,0.01146290410491,0.026544264938936,-1,"1",74324089,74392853,"+",68765,7820,0.495361,0.519054,0.492321,"protein_coding",78.7390626798696,0.831023715514357
"ENSMUSG00000020993","Trappc6b",5.90030885773221,-0.16558352461035,0.011465995691336,0.026546999522649,-1,"12",59089878,59108258,"-",18381,2411,0.431447,0.448776,0.428831,"protein_coding",59.7268966547112,0.891567835432194
"ENSMUSG00000062937","Mtap",5.0093484414545,0.184230316923697,0.011475850510241,0.026565389368424,1,"4",89055359,89099318,"+",43960,3218,0.445461,0.459291,0.444368,"protein_coding",32.2080283346496,1.13621063898171
"ENSMUSG00000021720","Rnf180",1.1825757883302,-0.576473516435886,0.011495499489581,0.026606441763824,-1,"13",105266509,105431323,"-",164815,5568,0.409164,0.430496,0.408418,"protein_coding",2.26981668671083,0.670600973956674
"ENSMUSG00000042787","Exog",2.21943707770955,0.298727764211658,0.011504881805149,0.026623722152022,1,"9",119274009,119294583,"+",20575,6514,0.487557,0.49739,0.483001,"protein_coding",4.65711684021377,1.23005921132992
"ENSMUSG00000020549","Elac2",4.98843704394648,-0.143384891990827,0.011525387126906,0.026661697631518,-1,"11",64869864,64892895,"+",23032,3455,0.478529,0.542113,0.467307,"protein_coding",31.7445504873123,0.905392404053568
"ENSMUSG00000032827","Ppp1r9a",4.93224115844041,-0.272091314002126,0.011525636960061,0.026661697631518,-1,"6",4902917,5165661,"+",262745,14504,0.414422,0.448773,0.412415,"protein_coding",30.5318088360357,0.828118244723844
"ENSMUSG00000033099","Nol12",4.78815384693625,-0.294908905580424,0.01152704891842,0.026661697631518,-1,"15",78819133,78827838,"+",8706,4313,0.524871,0.538372,0.511612,"protein_coding",27.6298121209433,0.81512379919434
