?disease	?disease_label	?superclass	?superclass_label	?subclass_disease	?subclass_label
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D065607>	"Cytochrome P-450 CYP2C19 Inhibitors"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D065693>	"Cytochrome P-450 CYP1A2 Inducers"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D065693>	"Cytochrome P-450 CYP2B6 Inducers"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000070996>	"ATP Binding Cassette Transporter, Subfamily G, Member 2"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D048868>	"Signaling Lymphocytic Activation Molecule Associated Protein"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000071183>	"Autophagy-Related Protein-1 Homolog"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D017346>	"Autophagy-Related Protein-1 Homolog"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000071183>	"Autophagy-Related Protein 7"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D050826>	"Suppressor of Cytokine Signaling 1 Protein"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D048868>	"Kelch-Like ECH-Associated Protein 1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D036341>	"Apelin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008565>	"Dysferlin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009124>	"Dysferlin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D048069>	"Cytokine TWEAK"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D027701>	"Solute Carrier Family 22 Member 5"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000074061>	"ATP Binding Cassette Transporter, Subfamily D, Member 1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D015220>	"TRPC6 Cation Channel"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D050052>	"TRPC6 Cation Channel"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D005136>	"Bestrophins"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D018118>	"Bestrophins"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000075943>	"Apolipoprotein L1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D007659>	"Acetone"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009124>	"Actomyosin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008660>	"Acylation"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055601>	"Acylation"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D001669>	"Acylation"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D057177>	"Amyotrophic Lateral Sclerosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D013118>	"Amyotrophic Lateral Sclerosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D016472>	"Amyotrophic Lateral Sclerosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009033>	"Anopheles"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D017851>	"Aspartate Kinase"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D002468>	"Autophagy"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D017445>	"Behcet Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009059>	"Behcet Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D014606>	"Behcet Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D056660>	"Behcet Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D014657>	"Behcet Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D001555>	"Benzene"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006596>	"beta-N-Acetylhexosaminidases"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000077320>	"Bone Development"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D017554>	"Carbonic Acid"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000148>	"Carbonic Acid"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000083083>	"Cardiomyopathy, Dilated"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006332>	"Cardiomyopathy, Dilated"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009202>	"Cardiomyopathy, Dilated"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D015417>	"Charcot-Marie-Tooth Disease"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000578>	"Chlorphenamidine"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008034>	"Clindamycin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D044925>	"Coproporphyrinogen Oxidase"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D015212>	"Crohn Disease"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D003597>	"Cytidine Monophosphate"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D034381>	"Deafness"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008660>	"Deamination"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055601>	"Deamination"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D001669>	"Deamination"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D010519>	"Dental Cementum"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D019589>	"Dental Cementum"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D004270>	"DNA, Superhelical"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D004358>	"Drug Therapy, Combination"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009477>	"Dysautonomia, Familial"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D054969>	"Dysautonomia, Familial"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D002589>	"Echinococcus"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D001927>	"Epilepsy"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000473>	"Ethane"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D001570>	"Flumazenil"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D016680>	"Genes, Bacterial"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D064351>	"Genes, Bacterial"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D002477>	"Germ Cells"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D005835>	"Germ Cells"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006042>	"Goiter, Endemic"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006160>	"Guanylyl Imidodiphosphate"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D065631>	"Rhinitis, Allergic, Seasonal"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D034381>	"Hearing Loss, Sensorineural"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D014883>	"Hyponatremia"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D065569>	"Intestinal Absorption"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006912>	"Kynurenic Acid"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D014977>	"Kynurenic Acid"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055618>	"Lasers"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055096>	"Lasers"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008171>	"Lung Neoplasms"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D012142>	"Lung Neoplasms"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D007165>	"Lymphocyte Depletion"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D013401>	"Mannitol Dehydrogenases"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D014363>	"Melatonin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006728>	"Melatonin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000473>	"Methane"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D048750>	"Mitosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D013118>	"Muscular Atrophy, Spinal"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D016472>	"Muscular Atrophy, Spinal"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D014786>	"Night Blindness"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009457>	"Oligodendroglia"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D010182>	"Pancreatitis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000080874>	"Parkinson Disease"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D020734>	"Parkinson Disease"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009059>	"Periodontal Diseases"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055598>	"Permeability"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009386>	"Peutz-Jeghers Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D007911>	"Peutz-Jeghers Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D044483>	"Peutz-Jeghers Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000081>	"Piracetam"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D011760>	"Piracetam"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009007>	"Platypus"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D012316>	"Polyribonucleotide Nucleotidyltransferase"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D010636>	"Pyrogallol"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D018114>	"Rabies virus"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D001001>	"Ranidae"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055703>	"Reproduction"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D014765>	"Rubella Vaccine"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D014562>	"Salamandridae"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D018204>	"Sarcoma"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055703>	"Sex Characteristics"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D003509>	"Shikimic Acid"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D053138>	"Shikimic Acid"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006880>	"Shikimic Acid"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000745>	"Spherocytosis, Hereditary"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D001435>	"Staphylococcus Phages"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009097>	"Sucrase-Isomaltase Complex"@en
